Id,MSSubClass,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,LotArea,LotShape,LotConfig_FR2,LotConfig_Inside,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,Neighborhood_Veenker,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Sawyer,Neighborhood_Timber,Neighborhood_Mitchel,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_Gilbert,Neighborhood_SawyerW,Neighborhood_NPkVill,Neighborhood_Edwards,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,HouseStyle_SFoyer,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Flat,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_MetalSd,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_AsbShng,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_BrkComm,Exterior2nd_MetalSd,Exterior2nd_VinylSd,Exterior2nd_Wd Shng,Exterior2nd_HdBoard,Exterior2nd_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_Plywood,Exterior2nd_BrkFace,Exterior2nd_AsbShng,Exterior2nd_Stucco,Exterior2nd_Brk Cmn,Exterior2nd_AsphShn,Exterior2nd_Other,Exterior2nd_ImStucc,Exterior2nd_Stone,MasVnrType_None,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_BrkCmn,MasVnrArea,ExterQual,Foundation_CBlock,Foundation_PConc,Foundation_BrkTil,Foundation_Stone,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_Basment,GarageType_CarPort,GarageType_2Types,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice
43,85,1,0,0,0,0,9180,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,1983,1983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,4,747,0,840,3,884,0,884,1,1,0,2,3,5,0,-2,1,0,0,0,0,0,1983,1,2,504,240,0,12,2007,144000
44,20,1,0,0,0,0,9200,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1975,1980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,1,280,167,938,2,938,0,938,1,1,0,3,2,5,0,-2,0,1,0,0,0,0,1977,0,1,308,145,0,7,2008,130250
45,20,1,0,0,0,0,7945,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1959,1959,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,179,465,1150,4,1150,0,1150,1,1,0,3,2,6,0,-2,1,0,0,0,0,0,1959,1,1,300,0,0,5,2006,141000
46,120,1,0,0,0,0,7658,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,5,2005,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,412,2,0,1,0,0,4,0,5,456,1296,1752,4,1752,0,1752,1,2,0,2,4,6,1,2,1,0,0,0,0,0,2005,1,2,576,196,82,2,2010,319900
47,50,1,0,0,0,0,12822,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2003,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,5,1351,83,1434,4,1518,631,2149,1,1,1,1,3,6,1,3,1,0,0,0,0,0,2003,1,2,670,168,43,8,2009,239686
48,20,0,0,0,1,0,11096,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2006,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,5,24,1632,1656,4,1656,0,1656,0,2,0,3,3,7,0,-2,1,0,0,0,0,0,2006,1,3,826,0,146,7,2007,249700
49,190,0,1,0,0,0,4456,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,1920,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,736,736,3,736,716,1452,0,2,0,2,2,8,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,6,2009,113000
50,20,1,0,0,0,0,7742,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1966,1966,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,763,192,955,4,955,0,955,1,1,0,3,2,6,0,-2,1,0,0,0,0,0,1966,0,1,386,0,0,1,2007,127000
51,60,1,0,0,0,0,13869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,1997,1997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,5,182,612,794,3,794,676,1470,0,2,0,3,2,6,0,-2,1,0,0,0,0,0,1997,2,2,388,0,75,7,2007,177000
52,50,0,1,0,0,0,6240,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1934,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,816,816,2,816,0,1176,0,1,0,3,2,6,1,2,0,1,0,0,0,0,1985,0,2,528,112,0,9,2006,114500
53,90,0,1,0,0,0,8472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1963,1963,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,3,3,1,104,0,816,2,816,0,816,1,1,0,2,2,5,0,-2,0,0,0,0,1,0,1963,0,2,516,106,0,5,2010,110000
54,20,1,0,0,0,0,50271,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,5,1981,1987,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,3,5,1810,32,1842,3,1842,0,1842,2,0,1,0,3,5,1,2,1,0,0,0,0,0,1981,2,3,894,857,72,11,2006,385000
55,80,1,0,0,0,0,7134,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1955,1955,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,384,0,384,2,1360,0,1360,0,1,0,3,2,6,1,1,0,1,0,0,0,0,1962,0,2,572,0,50,2,2007,130000
56,20,1,0,0,0,0,10175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1964,1964,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,272,0,1,0,0,0,2,0,3,490,935,1425,3,1425,0,1425,0,2,0,3,2,7,1,2,1,0,0,0,0,0,1964,1,2,576,0,0,7,2008,180500
57,160,0,0,0,1,0,2645,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,1999,2000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,456,1,0,1,0,0,3,0,5,649,321,970,4,983,756,1739,1,2,1,3,3,7,0,-2,1,0,0,0,0,0,1999,2,2,480,115,0,8,2009,172500
58,60,1,0,0,0,0,11645,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,2004,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,860,860,4,860,860,1720,0,2,1,3,3,7,0,-2,1,0,0,0,0,0,2004,1,2,565,0,70,8,2006,196500
59,60,1,0,0,0,0,13682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1031,2,0,1,0,0,4,3,0,0,1410,1410,4,1426,1519,2945,0,3,1,3,3,10,1,2,0,0,1,0,0,0,2006,2,3,641,192,0,10,2006,438780
60,20,1,0,0,0,0,7200,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1972,1972,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,4,632,148,780,4,780,0,780,0,1,0,2,2,4,0,-2,0,1,0,0,0,0,1973,0,1,352,196,0,1,2008,124900
61,20,1,0,0,0,0,13072,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,2004,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,4,941,217,1158,4,1158,0,1158,1,1,1,3,3,5,0,-2,0,1,0,0,0,0,2006,0,2,576,0,50,5,2006,158000
62,75,0,1,0,0,0,7200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,1920,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,530,530,2,581,530,1111,0,1,0,3,1,6,0,-2,0,1,0,0,0,0,1935,0,1,288,0,0,3,2007,101000
63,120,1,0,0,0,0,6442,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2006,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,178,1,0,1,0,0,3,1,5,24,1346,1370,4,1370,0,1370,0,2,0,2,3,6,1,2,1,0,0,0,0,0,2006,1,2,484,120,49,10,2007,202500
64,70,0,1,0,0,0,10300,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,1921,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,576,576,3,902,808,1710,0,2,0,3,2,9,0,-2,0,1,0,0,0,0,1990,0,2,480,12,11,4,2010,140000
65,60,1,0,0,0,0,9375,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,1997,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,573,0,0,1,0,0,3,0,5,739,318,1057,4,1057,977,2034,1,2,1,3,3,8,0,-2,1,0,0,0,0,0,1998,1,2,645,576,36,2,2009,219500
66,60,1,0,0,0,0,9591,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2004,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,1,0,1,0,0,4,2,0,0,1143,1143,4,1143,1330,2473,0,2,1,4,3,9,1,2,0,0,1,0,0,0,2004,1,3,852,192,151,10,2007,317000
67,20,1,0,0,0,0,19900,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,1970,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,287,0,1,0,0,0,3,3,5,912,1035,1947,2,2207,0,2207,1,2,0,3,2,7,1,2,1,0,0,0,0,0,1970,1,2,576,301,0,7,2010,180000
68,20,1,0,0,0,0,10665,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,2003,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,167,1,0,1,0,0,3,2,5,1013,440,1453,4,1479,0,1479,1,2,0,3,3,7,0,-2,1,0,0,0,0,0,2003,1,2,558,144,29,6,2007,226000
69,30,0,1,0,0,0,4608,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,1945,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,747,747,2,747,0,747,0,1,0,2,2,4,0,-2,1,0,0,0,0,0,1945,0,1,220,0,0,6,2010,80000
70,50,1,0,0,0,0,15593,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,1953,1953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,3,603,701,1304,2,1304,983,2287,0,2,0,3,2,7,1,1,1,0,0,0,0,0,1953,2,2,667,0,21,7,2006,225000
71,20,1,0,0,0,0,13651,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,6,1973,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1115,0,1,0,0,0,3,3,4,1880,343,2223,4,2223,0,2223,1,2,0,3,2,8,2,2,1,0,0,0,0,0,1973,2,2,516,300,0,2,2007,244000
72,20,1,0,0,0,0,7599,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,1982,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,565,280,845,2,845,0,845,1,1,0,2,2,4,0,-2,0,1,0,0,0,0,1987,0,2,360,0,0,6,2007,129500
73,60,1,0,0,0,0,10141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,1998,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,0,1,0,0,3,0,0,0,832,832,3,885,833,1718,0,2,1,3,2,7,1,1,1,0,0,0,0,0,1998,2,2,427,0,94,12,2009,185000
74,20,1,0,0,0,0,10200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1954,2003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104,0,1,0,0,0,2,0,4,320,404,1086,3,1086,0,1086,1,1,0,3,2,6,0,-2,1,0,0,0,0,0,1989,0,2,490,0,0,5,2010,144900
75,50,0,1,0,0,0,5790,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,1915,1950,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,840,840,3,840,765,1605,0,2,0,3,2,8,0,-2,0,1,0,0,0,0,1915,0,1,379,0,0,5,2010,107400
76,180,0,1,0,0,0,1596,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,1973,1973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,5,462,0,462,2,526,462,988,1,1,0,2,2,5,0,-2,0,0,1,0,0,0,1973,0,1,297,120,101,11,2009,91000
77,20,1,0,0,0,0,8475,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,1956,1956,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,228,724,952,4,952,0,952,0,1,0,2,2,4,0,-2,0,1,0,0,0,0,1956,0,1,283,0,0,4,2008,135750
78,50,0,1,0,0,0,8635,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1948,2001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,336,295,672,2,1072,213,1285,1,1,0,2,2,6,0,-2,0,1,0,0,0,0,1948,0,1,240,0,0,1,2008,127000
79,90,1,0,0,0,0,10778,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1968,1968,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1768,1768,2,1768,0,1768,0,2,0,4,2,8,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,4,2010,136500
80,50,0,1,0,0,0,10440,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,1910,1981,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,440,440,3,682,548,1230,0,1,1,2,2,5,0,-2,0,1,0,0,0,0,1966,0,2,440,74,0,5,2009,110000
81,60,1,0,0,0,0,13000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,1968,1968,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,576,0,1,0,0,0,3,0,2,448,448,896,2,1182,960,2142,0,2,1,4,3,8,1,2,1,0,0,0,0,0,1968,2,1,509,0,72,6,2009,193500
82,120,0,1,0,0,0,4500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1998,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,443,0,0,1,0,0,4,0,5,1201,36,1237,4,1337,0,1337,1,2,0,2,2,5,0,-2,1,0,0,0,0,0,1998,2,2,405,0,199,3,2006,153500
83,20,1,0,0,0,0,10206,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,468,0,0,1,0,0,3,0,5,33,1530,1563,4,1563,0,1563,0,2,0,3,3,6,1,2,1,0,0,0,0,0,2007,1,3,758,144,99,10,2008,245000
84,20,1,0,0,0,0,8892,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1960,1960,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,1,0,0,0,2,0,0,0,1065,1065,3,1065,0,1065,0,1,1,3,2,6,0,-2,0,1,0,0,0,0,1974,0,2,461,74,0,7,2007,126500
85,80,1,0,0,0,0,8530,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5,1995,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,1,0,0,3,0,0,0,384,384,3,804,670,1474,0,2,1,3,2,7,1,1,0,0,1,0,0,0,1995,2,2,400,120,72,5,2009,168500
86,60,1,0,0,0,0,16059,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,1991,1992,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,284,1,1,0,0,0,3,0,0,0,1288,1288,4,1301,1116,2417,0,2,1,4,3,9,1,1,1,0,0,0,0,0,1991,0,2,462,127,82,4,2006,260000
87,60,1,0,0,0,0,11911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,2005,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,0,0,684,684,4,684,876,1560,0,2,1,3,3,6,1,2,0,0,1,0,0,0,2005,2,2,400,100,38,3,2009,174000
88,160,0,0,0,1,0,3951,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,2009,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,1,0,1,0,0,3,2,0,0,612,612,4,612,612,1224,0,2,1,2,3,4,0,-2,0,1,0,0,0,0,2009,1,2,528,0,234,6,2009,164500
89,50,0,0,1,0,0,8470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1915,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,2,0,0,0,1013,1013,2,1013,0,1526,0,1,0,2,1,6,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,10,2009,85000
